case_id,tooth_id,total_expected,total_present,min_valid,margin_floor,margin_min,margin_mean,presence_floor,presence_prob,forced,missing,fail_reasons
031,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
031,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
031,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
031,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
031,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
031,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
031,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
031,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
031,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
031,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
031,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
031,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
031,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
031,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
031,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
031,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
031,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
031,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
031,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
032,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
032,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
032,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
032,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
033,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
033,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
033,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
033,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
034,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
034,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
034,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
034,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
035,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
035,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
035,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
035,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
036,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
036,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
036,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
036,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
037,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
037,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
037,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
037,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
038,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
038,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
038,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
038,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
039,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
039,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
039,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
039,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
040,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t14,9,0,6,0.55,,,0.25,,False,True,no_prediction
040,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
040,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
040,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
040,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
041,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
041,t31,7,0,6,0.55,,,0.25,0.9999998807907104,True,False,valid;margin_missing
041,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t34,9,0,6,0.55,,,0.25,,False,True,no_prediction
041,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
041,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t45,9,0,6,0.55,,,0.25,,False,True,no_prediction
041,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
041,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
042,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t15,9,0,6,0.55,,,0.25,0.9999998807907104,True,False,valid;margin_missing
042,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
042,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
042,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
042,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
043,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
043,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
043,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
043,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
044,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
044,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
044,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
044,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
044,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
044,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
044,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
044,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
044,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
044,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
044,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
